LIDNUM	LAT	LONG	MAX_AGE	MIN_AGE	BFA_MAX	BFA_MIN	COUNTRY	ORDER	FAMILY	SUBFAMILY	GENUS	SPECIES	TCRWNHT	CROWNTYP	DIET_1	SVLENGTH	BODYMASS	GENUSSPECIES	HYP	TIME_UNIT	MEAN_AGE_COMPUTED	MEAN_AGE	LOCALITY
10069	34.298333	-117.468889	17.5	16	Hemingfordian-2	Hemingfordian-2	United States of America	Perissodactyla	Equidae	Anchitheriinae	Archaeohippus	mourningi	bra	L2212	p	NA	NA	Archaeohippusmourningi	1	Hemingfordian-2	16.75	16.75	10069
10069	34.298333	-117.468889	17.5	16	Hemingfordian-2	Hemingfordian-2	United States of America	Perissodactyla	Equidae	Equinae	Parapliohippus	carrizoensis	mes	L2323	p	NA	NA	Parapliohippuscarrizoensis	2	Hemingfordian-2	16.75	16.75	10069
10069	34.298333	-117.468889	17.5	16	Hemingfordian-2	Hemingfordian-2	United States of America	Perissodactyla	Rhinocerotidae	Menoceratinae	Menoceras	NA	bra	L2212	p	NA	474000	NA	1	Hemingfordian-2	16.75	16.75	10069
10070	34.323333	-117.486111	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	relictus	mes	L2220	p	NA	NA	Merychyusrelictus	2	Barstovian-2	13.65	13.65	10070
10070	34.323333	-117.486111	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Artiodactyla	Dromomerycidae	Aletomerycinae	Sinclairomeryx	NA	mes	L2220	p	NA	NA	NA	2	Barstovian-2	13.65	13.65	10070
10070	34.323333	-117.486111	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Equidae	Anchitheriinae	Archaeohippus	mourningi	bra	L2212	p	NA	NA	Archaeohippusmourningi	1	Barstovian-2	13.65	13.65	10070
10070	34.323333	-117.486111	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Equidae	Equinae	Scaphohippus	intermontanus	mes	L2323	p	NA	141000	Scaphohippusintermontanus	2	Barstovian-2	13.65	13.65	10070
10071	38.555605	-121.468926	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Artiodactyla	Leptomerycidae	NA	Pseudoparablastomeryx	scotti	bra	L2220	p	NA	4800	Pseudoparablastomeryxscotti	1	Barstovian-2	13.65	13.65	10071
10071	38.555605	-121.468926	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Artiodactyla	Dromomerycidae	Cranioceratidae	Bouromeryx	americanus	bra	L2220	p	NA	NA	Bouromeryxamericanus	1	Barstovian-2	13.65	13.65	10071
10071	38.555605	-121.468926	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Equidae	Anchitheriinae	Archaeohippus	mourningi	bra	L2212	p	NA	NA	Archaeohippusmourningi	1	Barstovian-2	13.65	13.65	10071
10071	38.555605	-121.468926	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	NA	mes	L2323	p	NA	NA	NA	2	Barstovian-2	13.65	13.65	10071
10071	38.555605	-121.468926	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Peraceras	profectum	mes	L2212	p	NA	NA	Peracerasprofectum	2	Barstovian-2	13.65	13.65	10071
10071	38.555605	-121.468926	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	medicornutum	hyp	L2212	p	NA	2420000	Teleocerasmedicornutum	3	Barstovian-2	13.65	13.65	10071
10074	38.555605	-121.468926	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Camelidae	Miolabinae	Miolabis	NA	mes	L2220	p	NA	NA	NA	2	Barstovian-1	15.4	15.4	10074
10074	38.555605	-121.468926	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Moschidae	Blastomerycinae	Blastomeryx	NA	mes	L2220	p	NA	NA	NA	2	Barstovian-1	15.4	15.4	10074
10074	38.555605	-121.468926	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Dromomerycidae	Dromomerycinae	Dromomeryx	NA	bra	L2220	p	NA	NA	NA	1	Barstovian-1	15.4	15.4	10074
10074	38.555605	-121.468926	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Hypohippus	NA	bra	L2212	p	NA	194000	NA	1	Barstovian-1	15.4	15.4	10074
10074	38.555605	-121.468926	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Archaeohippus	mourningi	bra	L2212	p	NA	NA	Archaeohippusmourningi	1	Barstovian-1	15.4	15.4	10074
10074	38.555605	-121.468926	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Desmatippus	avus	mes	L2212	p	NA	114000	Desmatippusavus	2	Barstovian-1	15.4	15.4	10074
10074	38.555605	-121.468926	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	relictus	mes	L2323	p	NA	NA	Merychippusrelictus	2	Barstovian-1	15.4	15.4	10074
10074	38.555605	-121.468926	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	californicus	mes	L2323	p	NA	NA	Merychippuscalifornicus	2	Barstovian-1	15.4	15.4	10074
10074	38.555605	-121.468926	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	brevidontus	mes	L2323	p	NA	NA	Merychippusbrevidontus	2	Barstovian-1	15.4	15.4	10074
10074	38.555605	-121.468926	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Aphelops	megalodus	mes	L2212	p	NA	1480000	Aphelopsmegalodus	2	Barstovian-1	15.4	15.4	10074
10075	38.555605	-121.468926	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Artiodactyla	Moschidae	Blastomerycinae	Blastomeryx	NA	mes	L2220	p	NA	NA	NA	2	Barstovian-2	13.65	13.65	10075
10080	37.84	-120.643611	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Merycodus	NA	hyp	L2220	p	NA	NA	NA	3	Barstovian-2	13.65	13.65	10080
10080	37.84	-120.643611	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Equidae	Equinae	Hipparion	tehonense	hyp	L2323	p	NA	NA	Hippariontehonense	3	Barstovian-2	13.65	13.65	10080
10082	37.600278	-120.579167	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Artiodactyla	Dromomerycidae	Cranioceratidae	Pediomeryx	hemphillensis	mes	L2220	p	NA	155000	Pediomeryxhemphillensis	2	Hemphillian-4	5.4	5.4	10082
10082	37.600278	-120.579167	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Merycodus	NA	hyp	L2220	p	NA	NA	NA	3	Hemphillian-4	5.4	5.4	10082
10082	37.600278	-120.579167	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Artiodactyla	Antilocapridae	Antilocaprinae	Sphenophalos	NA	hyp	L2220	p	NA	NA	NA	3	Hemphillian-4	5.4	5.4	10082
10082	37.600278	-120.579167	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Equidae	Equinae	Hipparion	forcei	hyp	L2323	p	NA	NA	Hipparionforcei	3	Hemphillian-4	5.4	5.4	10082
10082	37.600278	-120.579167	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Equidae	Equinae	Neohipparion	leptode	hyp	L2323	p	NA	NA	Neohipparionleptode	3	Hemphillian-4	5.4	5.4	10082
10082	37.600278	-120.579167	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Equidae	Equinae	Nannippus	NA	hyp	L2323	p	NA	NA	NA	3	Hemphillian-4	5.4	5.4	10082
10082	37.600278	-120.579167	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	interpolatus	hyp	L2323	p	NA	NA	Dinohippusinterpolatus	3	Hemphillian-4	5.4	5.4	10082
10082	37.600278	-120.579167	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	NA	hyp	L2323	p	NA	NA	NA	3	Hemphillian-4	5.4	5.4	10082
10082	37.600278	-120.579167	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	fossiger	hyp	L2212	p	NA	NA	Teleocerasfossiger	3	Hemphillian-4	5.4	5.4	10082
10083	37.829722	-121.918611	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Hipparion	tehonense	hyp	L2323	p	NA	NA	Hippariontehonense	3	Clarendonian-3	9.55	9.55	10083
10083	37.829722	-121.918611	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Neohipparion	trampasense	hyp	L2323	p	NA	NA	Neohippariontrampasense	3	Clarendonian-3	9.55	9.55	10083
10084	37.829722	-121.929167	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Proboscidea	Gomphotheriidae	NA	Gomphotherium	NA	bra	RMM00	p	NA	NA	NA	1	Clarendonian-3	9.55	9.55	10084
10084	37.829722	-121.929167	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Tapiridae	NA	Tapirus	NA	bra	L3212	p	NA	NA	NA	1	Clarendonian-3	9.55	9.55	10084
10084	37.829722	-121.929167	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	major	mes	L2220	p	NA	NA	Merychyusmajor	2	Clarendonian-3	9.55	9.55	10084
10084	37.829722	-121.929167	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Artiodactyla	Camelidae	Camelinae	Procamelus	NA	hyp	L2220	p	NA	NA	NA	3	Clarendonian-3	9.55	9.55	10084
10084	37.829722	-121.929167	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Artiodactyla	Camelidae	Camelinae	Megatylopus	NA	mes	L2220	p	NA	NA	NA	2	Clarendonian-3	9.55	9.55	10084
10084	37.829722	-121.929167	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Hipparion	forcei	hyp	L2323	p	NA	NA	Hipparionforcei	3	Clarendonian-3	9.55	9.55	10084
10084	37.829722	-121.929167	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Neohipparion	eurystyle	hyp	L2323	p	NA	NA	Neohipparioneurystyle	3	Clarendonian-3	9.55	9.55	10084
10084	37.829722	-121.929167	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	NA	hyp	L2212	p	NA	NA	NA	3	Clarendonian-3	9.55	9.55	10084
10084	37.829722	-121.929167	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	leardi	hyp	L2323	p	NA	NA	Dinohippusleardi	3	Clarendonian-3	9.55	9.55	10084
10086	38.555605	-121.468926	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	novomexicanus	mes	L2220	p	NA	15900	Merychyusnovomexicanus	2	Clarendonian-2	11.1	11.1	10086
10086	38.555605	-121.468926	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Equidae	Equinae	Hipparion	tehonense	hyp	L2323	p	NA	NA	Hippariontehonense	3	Clarendonian-2	11.1	11.1	10086
10086	38.555605	-121.468926	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Equidae	Equinae	Cormohipparion	occidentale	hyp	L2323	p	NA	289000	Cormohipparionoccidentale	3	Clarendonian-2	11.1	11.1	10086
10086	38.555605	-121.468926	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Equidae	Equinae	Cormohipparion	quinni	hyp	L2323	p	NA	NA	Cormohipparionquinni	3	Clarendonian-2	11.1	11.1	10086
10088	38.555605	-121.468926	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Tapiridae	NA	Tapirus	NA	bra	L3212	p	NA	NA	NA	1	Clarendonian-3	9.55	9.55	10088
10088	38.555605	-121.468926	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	novomexicanus	mes	L2220	p	NA	15900	Merychyusnovomexicanus	2	Clarendonian-3	9.55	9.55	10088
10088	38.555605	-121.468926	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Hipparion	forcei	hyp	L2323	p	NA	NA	Hipparionforcei	3	Clarendonian-3	9.55	9.55	10088
10088	38.555605	-121.468926	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Neohipparion	trampasense	hyp	L2323	p	NA	NA	Neohippariontrampasense	3	Clarendonian-3	9.55	9.55	10088
10089	38.555605	-121.468926	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	major	mes	L2220	p	NA	NA	Merychyusmajor	2	Clarendonian-3	9.55	9.55	10089
10091	35.1	-118.8	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Dromomerycidae	Cranioceratidae	Cranioceras	teres	bra	L2220	p	NA	NA	Craniocerasteres	1	Clarendonian-2	11.1	11.1	10091
10091	35.1	-118.8	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Cosoryx	cerrosensis	hyp	L2220	p	NA	NA	Cosoryxcerrosensis	3	Clarendonian-2	11.1	11.1	10091
10091	35.1	-118.8	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Equidae	Equinae	Cormohipparion	quinni	hyp	L2323	p	NA	NA	Cormohipparionquinni	3	Clarendonian-2	11.1	11.1	10091
10091	35.1	-118.8	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Equidae	Equinae	Pliohippus	tehonense	hyp	L2323	p	NA	NA	Pliohippustehonense	3	Clarendonian-2	11.1	11.1	10091
10092	35.133611	-118.817778	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	major	mes	L2220	p	NA	NA	Merychyusmajor	2	Clarendonian-3	9.55	9.55	10092
10092	35.133611	-118.817778	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Artiodactyla	Dromomerycidae	Cranioceratidae	Cranioceras	unicornis	bra	L2220	p	NA	183000	Craniocerasunicornis	1	Clarendonian-3	9.55	9.55	10092
10092	35.133611	-118.817778	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Paracosoryx	furlongi	hyp	L2220	p	NA	NA	Paracosoryxfurlongi	3	Clarendonian-3	9.55	9.55	10092
10092	35.133611	-118.817778	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Hipparion	forcei	hyp	L2323	p	NA	NA	Hipparionforcei	3	Clarendonian-3	9.55	9.55	10092
10092	35.133611	-118.817778	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Neohipparion	trampasense	hyp	L2323	p	NA	NA	Neohippariontrampasense	3	Clarendonian-3	9.55	9.55	10092
10092	35.133611	-118.817778	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	leardi	hyp	L2323	p	NA	NA	Dinohippusleardi	3	Clarendonian-3	9.55	9.55	10092
10092	35.133611	-118.817778	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Pliohippus	tehonense	hyp	L2323	p	NA	NA	Pliohippustehonense	3	Clarendonian-3	9.55	9.55	10092
10093	34.471111	-118.441389	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Hipparion	tehonense	hyp	L2323	p	NA	NA	Hippariontehonense	3	Clarendonian-3	9.55	9.55	10093
10093	34.471111	-118.441389	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Pliohippus	fossulatus	hyp	L2323	p	NA	NA	Pliohippusfossulatus	3	Clarendonian-3	9.55	9.55	10093
10093	34.471111	-118.441389	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Peraceras	profectum	mes	L2212	p	NA	NA	Peracerasprofectum	2	Clarendonian-3	9.55	9.55	10093
10094	33.8425	-117.461944	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	medius	mes	L2220	p	NA	NA	Merychyusmedius	2	Clarendonian-2	11.1	11.1	10094
10094	33.8425	-117.461944	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	novomexicanus	mes	L2220	p	NA	15900	Merychyusnovomexicanus	2	Clarendonian-2	11.1	11.1	10094
10095	37.877778	-122.216944	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Cormohipparion	occidentale	hyp	L2323	p	NA	289000	Cormohipparionoccidentale	3	Clarendonian-3	9.55	9.55	10095
10095	37.877778	-122.216944	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Pliohippus	NA	hyp	L2323	p	NA	NA	NA	3	Clarendonian-3	9.55	9.55	10095
10096	37.760833	-121.989444	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Artiodactyla	Dromomerycidae	Cranioceratidae	Yumaceras	figginsi	bra	L2220	p	NA	NA	Yumacerasfigginsi	1	Hemphillian-1	8.3	8.3	10096
10097	37.859722	-122.145833	6.8	5.9	Hemphillian-3	Hemphillian-3	United States of America	Proboscidea	Gomphotheriidae	NA	Gomphotherium	NA	bra	RMM00	p	NA	NA	NA	1	Hemphillian-3	6.35	6.35	10097
10097	37.859722	-122.145833	6.8	5.9	Hemphillian-3	Hemphillian-3	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	spectans	hyp	L2323	p	NA	NA	Dinohippusspectans	3	Hemphillian-3	6.35	6.35	10097
10097	37.859722	-122.145833	6.8	5.9	Hemphillian-3	Hemphillian-3	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	NA	hyp	L2212	p	NA	NA	NA	3	Hemphillian-3	6.35	6.35	10097
10098	38.01	-122.301111	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Proboscidea	Gomphotheriidae	NA	Gomphotherium	NA	bra	RMM00	p	NA	NA	NA	1	Hemphillian-4	5.4	5.4	10098
10098	38.01	-122.301111	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Artiodactyla	Antilocapridae	Antilocaprinae	Sphenophalos	NA	hyp	L2220	p	NA	NA	NA	3	Hemphillian-4	5.4	5.4	10098
10098	38.01	-122.301111	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Equidae	Equinae	Neohipparion	eurystyle	hyp	L2323	p	NA	NA	Neohipparioneurystyle	3	Hemphillian-4	5.4	5.4	10098
10098	38.01	-122.301111	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Equidae	Equinae	Pliohippus	coalingensis	hyp	L2323	p	NA	NA	Pliohippuscoalingensis	3	Hemphillian-4	5.4	5.4	10098
10098	38.01	-122.301111	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	NA	hyp	L2323	p	NA	NA	NA	3	Hemphillian-4	5.4	5.4	10098
10098	38.01	-122.301111	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	hicksi	hyp	L2212	p	NA	NA	Teleocerashicksi	3	Hemphillian-4	5.4	5.4	10098
10098	38.01	-122.301111	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	NA	hyp	L2212	p	NA	NA	NA	3	Hemphillian-4	5.4	5.4	10098
10099	35.474444	-118.926667	7.6	6.8	Hemphillian-2	Hemphillian-2	United States of America	Artiodactyla	Dromomerycidae	Cranioceratidae	Yumaceras	NA	bra	L2220	p	NA	NA	NA	1	Hemphillian-2	7.2	7.2	10099
10099	35.474444	-118.926667	7.6	6.8	Hemphillian-2	Hemphillian-2	United States of America	Perissodactyla	Equidae	Equinae	Neohipparion	eurystyle	hyp	L2323	p	NA	NA	Neohipparioneurystyle	3	Hemphillian-2	7.2	7.2	10099
10099	35.474444	-118.926667	7.6	6.8	Hemphillian-2	Hemphillian-2	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	spectans	hyp	L2323	p	NA	NA	Dinohippusspectans	3	Hemphillian-2	7.2	7.2	10099
10101	38.555605	-121.468926	7.6	6.8	Hemphillian-2	Hemphillian-2	United States of America	Proboscidea	Mammutidae	NA	Mammut	NA	bra	L3303	p	NA	NA	NA	1	Hemphillian-2	7.2	7.2	10101
10101	38.555605	-121.468926	7.6	6.8	Hemphillian-2	Hemphillian-2	United States of America	Perissodactyla	Equidae	Equinae	Neohipparion	eurystyle	hyp	L2323	p	NA	NA	Neohipparioneurystyle	3	Hemphillian-2	7.2	7.2	10101
10101	38.555605	-121.468926	7.6	6.8	Hemphillian-2	Hemphillian-2	United States of America	Perissodactyla	Equidae	Equinae	Pliohippus	coalingensis	hyp	L2323	p	NA	NA	Pliohippuscoalingensis	3	Hemphillian-2	7.2	7.2	10101
10101	38.555605	-121.468926	7.6	6.8	Hemphillian-2	Hemphillian-2	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	NA	hyp	L2323	p	NA	NA	NA	3	Hemphillian-2	7.2	7.2	10101
10102	33.891111	-117.047222	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Proboscidea	Gomphotheriidae	NA	Gomphotherium	NA	bra	RMM00	p	NA	NA	NA	1	Hemphillian-4	5.4	5.4	10102
10102	33.891111	-117.047222	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	NA	mes	L2220	p	NA	NA	NA	2	Hemphillian-4	5.4	5.4	10102
10102	33.891111	-117.047222	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Artiodactyla	Dromomerycidae	Cranioceratidae	Pediomeryx	hemphillensis	mes	L2220	p	NA	155000	Pediomeryxhemphillensis	2	Hemphillian-4	5.4	5.4	10102
10102	33.891111	-117.047222	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Artiodactyla	Antilocapridae	Antilocaprinae	Texoceros	edensis	hyp	L2220	p	NA	NA	Texocerosedensis	3	Hemphillian-4	5.4	5.4	10102
10102	33.891111	-117.047222	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	leidyanus	hyp	L2323	p	NA	360000	Dinohippusleidyanus	3	Hemphillian-4	5.4	5.4	10102
10102	33.891111	-117.047222	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	edensis	hyp	L2323	p	NA	NA	Dinohippusedensis	3	Hemphillian-4	5.4	5.4	10102
10102	33.891111	-117.047222	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	hicksi	hyp	L2212	p	NA	NA	Teleocerashicksi	3	Hemphillian-4	5.4	5.4	10102
10102	33.891111	-117.047222	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Proboscidea	Gomphotheriidae	NA	Rhynchotherium	tlascalae	bra	R3300	p	NA	NA	Rhynchotheriumtlascalae	1	Hemphillian-4	5.4	5.4	10102
10106	38.555605	-121.468926	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Cervidae	Odocoilini	Odocoileus	NA	bra	L2220	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10106
10106	38.555605	-121.468926	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Equus	simplicidens	hyp	L2323	p	NA	NA	Equussimplicidens	3	Blancan-Early	3.7	3.7	10106
